collection_id,check,score,error,hint
PROBAV_S1-TOA_100M_V001,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=PROBAV_S1-TOA_100M_V001&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
PROBAV_S1-TOC-NDVI_100M_V001,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=PROBAV_S1-TOC-NDVI_100M_V001&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
PROBAV_S5-TOC_100M_V001,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=PROBAV_S5-TOC_100M_V001&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
PROBAV_S5-TOA_100M_V001,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=PROBAV_S5-TOA_100M_V001&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
PROBAV_S5-TOC-NDVI_100M_V001,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=PROBAV_S5-TOC-NDVI_100M_V001&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
PROBAV_L2A_100M_V001,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=PROBAV_L2A_100M_V001&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
OPEN_LAND_USE_MAP,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=OPEN_LAND_USE_MAP&:441:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
TREE_SPECIES_DISTRIBUTION_HABITAT_SUITABILITY,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=TREE_SPECIES_DISTRIBUTION_HABITAT_SUITABILITY&:700:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
FLOOD_HAZARD_EU_GL,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=FLOOD_HAZARD_EU_GL&:292:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
RSP_AVHRR_1KM_ANNUAL_USA,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=RSP_AVHRR_1KM_ANNUAL_USA&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
EMODIS_PHENOLOGY_250M_ANNUAL_USA,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=EMODIS_PHENOLOGY_250M_ANNUAL_USA&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
EBV,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=EBV&:35:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
DE2_PM4_L1B,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=DE2_PM4_L1B&:361:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
DE2_PSH_L1B,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=DE2_PSH_L1B&:343:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
DE2_PSH_L1C,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=DE2_PSH_L1C&:343:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
NEXTGEOSS_SENTINEL2_FAPAR,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=NEXTGEOSS_SENTINEL2_FAPAR&:41:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
NEXTGEOSS_SENTINEL2_FCOVER,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=NEXTGEOSS_SENTINEL2_FCOVER&:460:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
NEXTGEOSS_SENTINEL2_LAI,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=NEXTGEOSS_SENTINEL2_LAI&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
NEXTGEOSS_SENTINEL2_NDVI,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=NEXTGEOSS_SENTINEL2_NDVI&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
UNWRAPPED_INTERFEROGRAM,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=UNWRAPPED_INTERFEROGRAM&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
WRAPPED_INTERFEROGRAM,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=WRAPPED_INTERFEROGRAM&:195:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SPATIAL_COHERENCE,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SPATIAL_COHERENCE&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
LOS_DISPLACEMENT_TIMESERIES,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=LOS_DISPLACEMENT_TIMESERIES&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
INTERFEROGRAM_APS_GLOBAL_MODEL,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=INTERFEROGRAM_APS_GLOBAL_MODEL&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
MAP_OF_LOS_VECTOR,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=MAP_OF_LOS_VECTOR&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_SURFACE_WIND_FORECAST_FROM_AROME,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_SURFACE_WIND_FORECAST_FROM_AROME&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_CLOUDINESS_FORECAST_FROM_AROME,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_CLOUDINESS_FORECAST_FROM_AROME&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_SURFACE_CURRENTS_FROM_HF_RADAR,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_SURFACE_CURRENTS_FROM_HF_RADAR&:560:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_NEARSHORE_SEA_STATE_FORECAST_FROM_SWAN,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_NEARSHORE_SEA_STATE_FORECAST_FROM_SWAN&:580:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_PORT_SEA_STATE_FORECAST_FROM_SMARTWAVE,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_PORT_SEA_STATE_FORECAST_FROM_SMARTWAVE&:580:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_DATA_FROM_MULTIPARAMETRIC_BUOYS,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_DATA_FROM_MULTIPARAMETRIC_BUOYS&:1215:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_TIDAL_DATA,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_TIDAL_DATA&:480:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_SURFACE_FORECAST_FROM_HYCOM,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_SURFACE_FORECAST_FROM_HYCOM&:559:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_SEA_SURFACE_WIND_FORECAST,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_SEA_SURFACE_WIND_FORECAST&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_MEAN_SEA_LEVEL_PRESSURE_FORECAST,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_MEAN_SEA_LEVEL_PRESSURE_FORECAST&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_SEA_SURFACE_TEMPERATURE_FORECAST,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_SEA_SURFACE_TEMPERATURE_FORECAST&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_AIR_SURFACE_TEMPERATURE_FORECAST,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_AIR_SURFACE_TEMPERATURE_FORECAST&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_SEA_WAVE_DIRECTION_FORECAST,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_SEA_WAVE_DIRECTION_FORECAST&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_SEA_WAVE_PERIOD_FORECAST,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_SEA_WAVE_PERIOD_FORECAST&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_PRECIPITATION_FORECAST_FROM_AROME,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_PRECIPITATION_FORECAST_FROM_AROME&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
SIMOCEAN_SIGNIFICANT_WAVE_HEIGHT_FORECAST,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=SIMOCEAN_SIGNIFICANT_WAVE_HEIGHT_FORECAST&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
EBAS_NILU_DATA_ARCHIVE,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=EBAS_NILU_DATA_ARCHIVE&:19:15: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
AVERAGE_FLOOD_SIGNAL,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=AVERAGE_FLOOD_SIGNAL&:460:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
AVERAGE_FLOOD_MAGNITUDE,validate_response_ogc_eox_extension_compliance,0,"[""https://catalogue.nextgeoss.eu/opensearch/search.atom?productType=AVERAGE_FLOOD_MAGNITUDE&:460:30: error: unfinished element""]",<span>See the </span> <a class='dialog' target='_blank' href='/cwic-smart/assets/osxeo/atomeo_0.rnc'>OGC OpenSearch Extension for Earth Observation atomeo.rnc RELAX NG schema</a> <span>for required ATOM response contents.</span>
